time	V(vout1)	V(u1:n_state)	V(u1:r_hs)	V(u1:tsub)	V(u1:ttherm)	I(u1:B_ir)	I(u1:B_isw)	I(u1:B_ph)	abs(I(u1:L_kinetic))
2.431291914280490e-009	6.541313e-004	1.000000e+000	1.577839e+003	6.600256e+000	3.600256e+000	1.802716e-006	4.233823e-006	0.000000e+000	1.358687e-006
2.432604874255859e-009	6.550501e-004	1.000000e+000	1.567906e+003	6.600595e+000	3.600595e+000	1.802638e-006	4.233397e-006	0.000000e+000	1.349499e-006
2.433917834231229e-009	6.559515e-004	1.000000e+000	1.557215e+003	6.600916e+000	3.600916e+000	1.802564e-006	4.232993e-006	0.000000e+000	1.340485e-006
2.435230794206597e-009	6.568355e-004	1.000000e+000	1.545765e+003	6.601219e+000	3.601219e+000	1.802494e-006	4.232612e-006	0.000000e+000	1.331645e-006
2.436543754181967e-009	6.577021e-004	1.000000e+000	1.533558e+003	6.601504e+000	3.601504e+000	1.802428e-006	4.232254e-006	0.000000e+000	1.322979e-006
2.437318440561734e-009	6.582047e-004	1.000000e+000	1.525986e+003	6.601664e+000	3.601664e+000	1.802391e-006	4.232052e-006	0.000000e+000	1.317953e-006
2.438093126941501e-009	6.586996e-004	1.000000e+000	1.517561e+003	6.601818e+000	3.601818e+000	1.802355e-006	4.231859e-006	0.000000e+000	1.313004e-006
2.438867813321268e-009	6.591870e-004	1.000000e+000	1.508283e+003	6.601965e+000	3.601965e+000	1.802321e-006	4.231675e-006	0.000000e+000	1.308130e-006
2.439642499701035e-009	6.596667e-004	1.000000e+000	1.498151e+003	6.602105e+000	3.602105e+000	1.802289e-006	4.231498e-006	0.000000e+000	1.303333e-006
2.440417186080802e-009	6.601388e-004	1.000000e+000	1.487167e+003	6.602238e+000	3.602239e+000	1.802258e-006	4.231331e-006	0.000000e+000	1.298612e-006
2.441191872460569e-009	6.606033e-004	1.000000e+000	1.475329e+003	6.602365e+000	3.602365e+000	1.802229e-006	4.231171e-006	0.000000e+000	1.293967e-006
2.441966558840337e-009	6.610602e-004	1.000000e+000	1.462638e+003	6.602486e+000	3.602486e+000	1.802201e-006	4.231020e-006	0.000000e+000	1.289398e-006
2.442293681861120e-009	6.612504e-004	1.000000e+000	1.457042e+003	6.602534e+000	3.602534e+000	1.802190e-006	4.230959e-006	0.000000e+000	1.287496e-006
2.442620804881903e-009	6.614384e-004	1.000000e+000	1.450616e+003	6.602581e+000	3.602581e+000	1.802179e-006	4.230899e-006	0.000000e+000	1.285616e-006
2.442947927902687e-009	6.616244e-004	1.000000e+000	1.443359e+003	6.602627e+000	3.602627e+000	1.802168e-006	4.230842e-006	0.000000e+000	1.283756e-006
2.443275050923470e-009	6.618082e-004	1.000000e+000	1.435272e+003	6.602671e+000	3.602671e+000	1.802158e-006	4.230787e-006	0.000000e+000	1.281918e-006
2.443602173944254e-009	6.619899e-004	1.000000e+000	1.426355e+003	6.602713e+000	3.602713e+000	1.802148e-006	4.230733e-006	0.000000e+000	1.280101e-006
2.443929296965037e-009	6.621696e-004	1.000000e+000	1.416608e+003	6.602754e+000	3.602754e+000	1.802139e-006	4.230682e-006	0.000000e+000	1.278305e-006
2.444256419985820e-009	6.623471e-004	1.000000e+000	1.406030e+003	6.602794e+000	3.602794e+000	1.802130e-006	4.230632e-006	0.000000e+000	1.276530e-006
2.444340486587237e-009	6.623922e-004	1.000000e+000	1.403251e+003	6.602803e+000	3.602803e+000	1.802128e-006	4.230620e-006	0.000000e+000	1.276078e-006
2.444424553188653e-009	6.624370e-004	1.000000e+000	1.399843e+003	6.602813e+000	3.602813e+000	1.802125e-006	4.230608e-006	0.000000e+000	1.275630e-006
2.444508619790070e-009	6.624814e-004	1.000000e+000	1.395808e+003	6.602822e+000	3.602822e+000	1.802123e-006	4.230596e-006	0.000000e+000	1.275186e-006
2.444592686391487e-009	6.625255e-004	1.000000e+000	1.391144e+003	6.602832e+000	3.602832e+000	1.802121e-006	4.230585e-006	0.000000e+000	1.274745e-006
2.444676752992903e-009	6.625693e-004	1.000000e+000	1.385852e+003	6.602841e+000	3.602841e+000	1.802119e-006	4.230573e-006	0.000000e+000	1.274307e-006
2.444760819594320e-009	6.626128e-004	1.000000e+000	1.379932e+003	6.602849e+000	3.602850e+000	1.802117e-006	4.230562e-006	0.000000e+000	1.273872e-006
2.444844886195736e-009	6.626559e-004	1.000000e+000	1.373384e+003	6.602858e+000	3.602858e+000	1.802115e-006	4.230551e-006	0.000000e+000	1.273441e-006
2.444857090103745e-009	6.626621e-004	1.000000e+000	1.372326e+003	6.602859e+000	3.602860e+000	1.802115e-006	4.230550e-006	0.000000e+000	1.273379e-006
2.444869294011755e-009	6.626682e-004	1.000000e+000	1.370714e+003	6.602861e+000	3.602861e+000	1.802114e-006	4.230548e-006	0.000000e+000	1.273318e-006
2.444881497919764e-009	6.626742e-004	1.000000e+000	1.368548e+003	6.602862e+000	3.602862e+000	1.802114e-006	4.230547e-006	0.000000e+000	1.273258e-006
2.444893701827774e-009	6.626802e-004	1.000000e+000	1.365828e+003	6.602863e+000	3.602863e+000	1.802114e-006	4.230545e-006	0.000000e+000	1.273198e-006
2.444905905735783e-009	6.626860e-004	1.000000e+000	1.362553e+003	6.602864e+000	3.602864e+000	1.802114e-006	4.230544e-006	0.000000e+000	1.273140e-006
2.444918109643792e-009	6.626918e-004	1.000000e+000	1.358725e+003	6.602865e+000	3.602866e+000	1.802113e-006	4.230542e-006	0.000000e+000	1.273082e-006
2.444930313551802e-009	6.626974e-004	1.000000e+000	1.354342e+003	6.602867e+000	3.602867e+000	1.802113e-006	4.230541e-006	0.000000e+000	1.273026e-006
2.449059385018051e-009	6.629633e-004	1.000000e+000	3.534663e+001	6.602191e+000	3.602191e+000	1.802269e-006	4.231390e-006	0.000000e+000	1.270368e-006
2.449103037411893e-009	6.629484e-004	1.000000e+000	2.141478e+001	6.602172e+000	3.602172e+000	1.802273e-006	4.231414e-006	0.000000e+000	1.270516e-006
2.449148574631982e-009	6.629321e-004	5.042903e-001	3.533652e+000	6.602153e+000	3.602153e+000	1.802278e-006	4.231438e-006	0.000000e+000	1.270679e-006
2.449148968749621e-009	6.629317e-004	1.853714e-001	1.276015e+000	6.602153e+000	3.602153e+000	1.802278e-006	4.231438e-006	0.000000e+000	1.270683e-006
2.449149200953997e-009	6.629315e-004	0.000000e+000	0.000000e+000	6.602153e+000	3.602153e+000	1.802278e-006	4.231438e-006	0.000000e+000	1.270685e-006
2.454900134806588e-009	6.611081e-004	0.000000e+000	0.000000e+000	6.598691e+000	3.598691e+000	1.803078e-006	4.235790e-006	0.000000e+000	1.288919e-006
2.557300134806619e-009	6.298022e-004	0.000000e+000	0.000000e+000	6.536676e+000	3.536676e+000	1.817353e-006	4.313614e-006	0.000000e+000	1.601978e-006
2.659700134806650e-009	6.005984e-004	0.000000e+000	0.000000e+000	6.473938e+000	3.473938e+000	1.831680e-006	4.392070e-006	0.000000e+000	1.894016e-006
2.762100134806682e-009	5.733406e-004	0.000000e+000	0.000000e+000	6.410462e+000	3.410462e+000	1.846063e-006	4.471149e-006	0.000000e+000	2.166594e-006
2.864500134806713e-009	5.478647e-004	0.000000e+000	0.000000e+000	6.346235e+000	3.346235e+000	1.860503e-006	4.550842e-006	0.000000e+000	2.421353e-006
2.966900134806745e-009	5.240086e-004	0.000000e+000	0.000000e+000	6.281242e+000	3.281242e+000	1.875002e-006	4.631137e-006	0.000000e+000	2.659914e-006
3.069300134806776e-009	5.016190e-004	0.000000e+000	0.000000e+000	6.215469e+000	3.215469e+000	1.889561e-006	4.712023e-006	0.000000e+000	2.883810e-006
3.171700134806807e-009	4.805540e-004	0.000000e+000	0.000000e+000	6.148902e+000	3.148902e+000	1.904183e-006	4.793484e-006	0.000000e+000	3.094460e-006
3.274100134806839e-009	4.606851e-004	0.000000e+000	0.000000e+000	6.081529e+000	3.081529e+000	1.918869e-006	4.875504e-006	0.000000e+000	3.293149e-006
3.376500134806870e-009	4.418968e-004	0.000000e+000	0.000000e+000	6.013336e+000	3.013335e+000	1.933620e-006	4.958065e-006	0.000000e+000	3.481031e-006
3.478900134806902e-009	4.240866e-004	0.000000e+000	0.000000e+000	5.944311e+000	2.944311e+000	1.948437e-006	5.041146e-006	0.000000e+000	3.659133e-006
3.581300134806933e-009	4.071637e-004	0.000000e+000	0.000000e+000	5.874444e+000	2.874443e+000	1.963321e-006	5.124723e-006	0.000000e+000	3.828363e-006
3.683700134806965e-009	3.910480e-004	0.000000e+000	0.000000e+000	5.803724e+000	2.803724e+000	1.978273e-006	5.208771e-006	0.000000e+000	3.989520e-006
3.786100134806744e-009	3.756692e-004	0.000000e+000	0.000000e+000	5.732144e+000	2.732145e+000	1.993292e-006	5.293258e-006	0.000000e+000	4.143308e-006
3.888500134806352e-009	3.609657e-004	0.000000e+000	0.000000e+000	5.659698e+000	2.659699e+000	2.008378e-006	5.378152e-006	0.000000e+000	4.290343e-006
3.990900134805960e-009	3.468833e-004	0.000000e+000	0.000000e+000	5.586383e+000	2.586383e+000	2.023532e-006	5.463415e-006	0.000000e+000	4.431166e-006
4.093300134805568e-009	3.333749e-004	0.000000e+000	0.000000e+000	5.512196e+000	2.512196e+000	2.038750e-006	5.549004e-006	0.000000e+000	4.566251e-006
4.195700134805176e-009	3.203989e-004	0.000000e+000	0.000000e+000	5.437141e+000	2.437141e+000	2.054032e-006	5.634871e-006	0.000000e+000	4.696011e-006
4.298100134804784e-009	3.079190e-004	0.000000e+000	0.000000e+000	5.361224e+000	2.361224e+000	2.069375e-006	5.720964e-006	0.000000e+000	4.820810e-006
4.400500134804391e-009	2.959035e-004	0.000000e+000	0.000000e+000	5.284457e+000	2.284457e+000	2.084775e-006	5.807221e-006	0.000000e+000	4.940965e-006
4.502900134803999e-009	2.843247e-004	0.000000e+000	0.000000e+000	5.206857e+000	2.206857e+000	2.100227e-006	5.893577e-006	0.000000e+000	5.056754e-006
4.605300134803607e-009	2.731582e-004	0.000000e+000	0.000000e+000	5.128449e+000	2.128449e+000	2.115725e-006	5.979956e-006	0.000000e+000	5.168418e-006
4.707700134803215e-009	2.623830e-004	0.000000e+000	0.000000e+000	5.049264e+000	2.049264e+000	2.131262e-006	6.066275e-006	0.000000e+000	5.276170e-006
4.810100134802823e-009	2.519804e-004	0.000000e+000	0.000000e+000	4.969345e+000	1.969345e+000	2.146830e-006	6.152439e-006	0.000000e+000	5.380196e-006
4.912500134802431e-009	2.419345e-004	0.000000e+000	0.000000e+000	4.888744e+000	1.888745e+000	2.162417e-006	6.238346e-006	0.000000e+000	5.480655e-006
5.014900134802039e-009	2.322311e-004	0.000000e+000	0.000000e+000	4.807528e+000	1.807528e+000	2.178010e-006	6.323879e-006	0.000000e+000	5.577689e-006
5.117300134801647e-009	2.228582e-004	0.000000e+000	0.000000e+000	4.725775e+000	1.725775e+000	2.193594e-006	6.408911e-006	0.000000e+000	5.671418e-006
5.219700134801255e-009	2.138052e-004	0.000000e+000	0.000000e+000	4.643585e+000	1.643585e+000	2.209151e-006	6.493300e-006	0.000000e+000	5.761948e-006
5.322100134800862e-009	2.050631e-004	0.000000e+000	0.000000e+000	4.561072e+000	1.561072e+000	2.224659e-006	6.576890e-006	0.000000e+000	5.849369e-006
5.424500134800470e-009	1.966241e-004	0.000000e+000	0.000000e+000	4.478375e+000	1.478375e+000	2.240094e-006	6.659509e-006	0.000000e+000	5.933759e-006
5.526900134800078e-009	1.884818e-004	0.000000e+000	0.000000e+000	4.395656e+000	1.395656e+000	2.255427e-006	6.740973e-006	0.000000e+000	6.015182e-006
5.629300134799686e-009	1.806303e-004	0.000000e+000	0.000000e+000	4.313103e+000	1.313103e+000	2.270627e-006	6.821078e-006	0.000000e+000	6.093697e-006
5.731700134799294e-009	1.730651e-004	0.000000e+000	0.000000e+000	4.230933e+000	1.230933e+000	2.285656e-006	6.899607e-006	0.000000e+000	6.169349e-006
5.834100134798902e-009	1.657822e-004	0.000000e+000	0.000000e+000	4.149391e+000	1.149391e+000	2.300473e-006	6.976330e-006	0.000000e+000	6.242179e-006
5.936500134798510e-009	1.587780e-004	0.000000e+000	0.000000e+000	4.068754e+000	1.068754e+000	2.315032e-006	7.051003e-006	0.000000e+000	6.312220e-006
6.038900134798118e-009	1.520497e-004	0.000000e+000	0.000000e+000	3.989329e+000	9.893291e-001	2.329283e-006	7.123372e-006	0.000000e+000	6.379503e-006
6.141300134797726e-009	1.455945e-004	0.000000e+000	0.000000e+000	3.911448e+000	9.114485e-001	2.343173e-006	7.193181e-006	0.000000e+000	6.444055e-006
6.243700134797333e-009	1.394101e-004	0.000000e+000	0.000000e+000	3.835469e+000	8.354694e-001	2.356645e-006	7.260171e-006	0.000000e+000	6.505899e-006
6.346100134796941e-009	1.334938e-004	0.000000e+000	0.000000e+000	3.761764e+000	7.617644e-001	2.369640e-006	7.324092e-006	0.000000e+000	6.565062e-006
6.448500134796549e-009	1.278427e-004	0.000000e+000	0.000000e+000	3.690714e+000	6.907136e-001	2.382101e-006	7.384709e-006	0.000000e+000	6.621573e-006
6.550900134796157e-009	1.224537e-004	0.000000e+000	0.000000e+000	3.622692e+000	6.226919e-001	2.393969e-006	7.441810e-006	0.000000e+000	6.675463e-006
6.653300134795765e-009	1.173227e-004	0.000000e+000	0.000000e+000	3.558055e+000	5.580551e-001	2.405193e-006	7.495217e-006	0.000000e+000	6.726773e-006
6.755700134795373e-009	1.124451e-004	0.000000e+000	0.000000e+000	3.497125e+000	4.971247e-001	2.415725e-006	7.544795e-006	0.000000e+000	6.775549e-006
6.858100134794981e-009	1.078151e-004	0.000000e+000	0.000000e+000	3.440172e+000	4.401720e-001	2.425529e-006	7.590458e-006	0.000000e+000	6.821849e-006
6.960500134794589e-009	1.034259e-004	0.000000e+000	0.000000e+000	3.387404e+000	3.874043e-001	2.434577e-006	7.632177e-006	0.000000e+000	6.865740e-006
7.062900134794197e-009	9.926972e-005	0.000000e+000	0.000000e+000	3.338954e+000	3.389538e-001	2.442855e-006	7.669980e-006	0.000000e+000	6.907303e-006
7.165300134793805e-009	9.533744e-005	0.000000e+000	0.000000e+000	3.294871e+000	2.948709e-001	2.450362e-006	7.703955e-006	0.000000e+000	6.946625e-006
7.267700134793412e-009	9.161915e-005	0.000000e+000	0.000000e+000	3.255123e+000	2.551232e-001	2.457112e-006	7.734244e-006	0.000000e+000	6.983808e-006
7.370100134793020e-009	8.810410e-005	0.000000e+000	0.000000e+000	3.219599e+000	2.195994e-001	2.463128e-006	7.761036e-006	0.000000e+000	7.018959e-006
7.472500134792809e-009	8.478096e-005	0.000000e+000	0.000000e+000	3.188119e+000	1.881187e-001	2.468448e-006	7.784558e-006	0.000000e+000	7.052191e-006
7.487114420507160e-009	8.432174e-005	0.000000e+000	0.000000e+000	3.183944e+000	1.839443e-001	2.469152e-006	7.787661e-006	0.000000e+000	7.056783e-006
7.501728706221511e-009	8.386608e-005	0.000000e+000	0.000000e+000	3.179845e+000	1.798448e-001	2.469844e-006	7.790705e-006	0.000000e+000	7.061339e-006
7.516342991935862e-009	8.341397e-005	0.000000e+000	0.000000e+000	3.175820e+000	1.758200e-001	2.470523e-006	7.793691e-006	0.000000e+000	7.065860e-006
7.530957277650211e-009	8.296541e-005	0.000000e+000	0.000000e+000	3.171870e+000	1.718701e-001	2.471189e-006	7.796618e-006	0.000000e+000	7.070346e-006
7.545571563364562e-009	8.252040e-005	0.000000e+000	0.000000e+000	3.167995e+000	1.679950e-001	2.471842e-006	7.799486e-006	0.000000e+000	7.074796e-006
7.560185849078913e-009	8.207895e-005	0.000000e+000	0.000000e+000	3.164195e+000	1.641946e-001	2.472483e-006	7.802295e-006	0.000000e+000	7.079210e-006
7.574800134793264e-009	8.164104e-005	0.000000e+000	0.000000e+000	3.160469e+000	1.604691e-001	2.473110e-006	7.805046e-006	0.000000e+000	7.083589e-006
7.574900134793264e-009	8.163806e-005	0.000000e+000	0.000000e+000	3.160444e+000	1.604439e-001	2.473115e-006	7.805065e-006	0.000000e+000	7.083619e-006
7.589514420507615e-009	8.120361e-005	0.000000e+000	0.000000e+000	3.156791e+000	1.567909e-001	2.473730e-006	7.807759e-006	0.000000e+000	7.087964e-006
7.604128706221966e-009	8.077247e-005	0.000000e+000	0.000000e+000	3.153207e+000	1.532067e-001	2.474334e-006	7.810401e-006	0.000000e+000	7.092275e-006
7.618742991936317e-009	8.034465e-005	0.000000e+000	0.000000e+000	3.149691e+000	1.496913e-001	2.474926e-006	7.812989e-006	0.000000e+000	7.096554e-006
7.633357277650666e-009	7.992013e-005	0.000000e+000	0.000000e+000	3.146245e+000	1.462447e-001	2.475506e-006	7.815524e-006	0.000000e+000	7.100799e-006
7.647971563365017e-009	7.949894e-005	0.000000e+000	0.000000e+000	3.142867e+000	1.428669e-001	2.476074e-006	7.818006e-006	0.000000e+000	7.105011e-006
7.662585849079368e-009	7.908105e-005	0.000000e+000	0.000000e+000	3.139558e+000	1.395578e-001	2.476631e-006	7.820435e-006	0.000000e+000	7.109190e-006
7.677200134793719e-009	7.866648e-005	0.000000e+000	0.000000e+000	3.136317e+000	1.363176e-001	2.477176e-006	7.822811e-006	0.000000e+000	7.113335e-006
7.677300134793719e-009	7.866365e-005	0.000000e+000	0.000000e+000	3.136296e+000	1.362956e-001	2.477180e-006	7.822828e-006	0.000000e+000	7.113364e-006
7.691914420508070e-009	7.825229e-005	0.000000e+000	0.000000e+000	3.133122e+000	1.331216e-001	2.477714e-006	7.825153e-006	0.000000e+000	7.117477e-006
7.706528706222421e-009	7.784402e-005	0.000000e+000	0.000000e+000	3.130010e+000	1.300099e-001	2.478237e-006	7.827430e-006	0.000000e+000	7.121560e-006
7.721142991936772e-009	7.743882e-005	0.000000e+000	0.000000e+000	3.126961e+000	1.269606e-001	2.478750e-006	7.829660e-006	0.000000e+000	7.125612e-006
7.735757277651121e-009	7.703670e-005	0.000000e+000	0.000000e+000	3.123974e+000	1.239738e-001	2.479252e-006	7.831843e-006	0.000000e+000	7.129633e-006
7.750371563365472e-009	7.663766e-005	0.000000e+000	0.000000e+000	3.121049e+000	1.210493e-001	2.479743e-006	7.833978e-006	0.000000e+000	7.133623e-006
7.764985849079823e-009	7.624170e-005	0.000000e+000	0.000000e+000	3.118187e+000	1.181872e-001	2.480224e-006	7.836067e-006	0.000000e+000	7.137583e-006
7.779600134794174e-009	7.584882e-005	0.000000e+000	0.000000e+000	3.115387e+000	1.153875e-001	2.480694e-006	7.838107e-006	0.000000e+000	7.141512e-006
7.779700134794174e-009	7.584614e-005	0.000000e+000	0.000000e+000	3.115369e+000	1.153686e-001	2.480697e-006	7.838121e-006	0.000000e+000	7.141538e-006
7.794314420508525e-009	7.545624e-005	0.000000e+000	0.000000e+000	3.112628e+000	1.126284e-001	2.481157e-006	7.840116e-006	0.000000e+000	7.145437e-006
7.808928706222876e-009	7.506920e-005	0.000000e+000	0.000000e+000	3.109944e+000	1.099442e-001	2.481608e-006	7.842070e-006	0.000000e+000	7.149308e-006
7.823542991937227e-009	7.468502e-005	0.000000e+000	0.000000e+000	3.107316e+000	1.073159e-001	2.482050e-006	7.843981e-006	0.000000e+000	7.153150e-006
7.838157277651576e-009	7.430369e-005	0.000000e+000	0.000000e+000	3.104743e+000	1.047434e-001	2.482481e-006	7.845851e-006	0.000000e+000	7.156963e-006
7.852771563365927e-009	7.392521e-005	0.000000e+000	0.000000e+000	3.102227e+000	1.022269e-001	2.482904e-006	7.847678e-006	0.000000e+000	7.160748e-006
7.867385849080278e-009	7.354959e-005	0.000000e+000	0.000000e+000	3.099766e+000	9.976621e-002	2.483317e-006	7.849463e-006	0.000000e+000	7.164504e-006
7.882000134794629e-009	7.317683e-005	0.000000e+000	0.000000e+000	3.097362e+000	9.736145e-002	2.483720e-006	7.851207e-006	0.000000e+000	7.168232e-006
7.882100134794629e-009	7.317429e-005	0.000000e+000	0.000000e+000	3.097345e+000	9.734516e-002	2.483723e-006	7.851218e-006	0.000000e+000	7.168257e-006
7.896714420508980e-009	7.280429e-005	0.000000e+000	0.000000e+000	3.094993e+000	9.499337e-002	2.484117e-006	7.852922e-006	0.000000e+000	7.171957e-006
7.911328706223331e-009	7.243693e-005	0.000000e+000	0.000000e+000	3.092691e+000	9.269110e-002	2.484503e-006	7.854589e-006	0.000000e+000	7.175631e-006
7.925942991937682e-009	7.207222e-005	0.000000e+000	0.000000e+000	3.090438e+000	9.043834e-002	2.484881e-006	7.856219e-006	0.000000e+000	7.179278e-006
7.940557277652031e-009	7.171014e-005	0.000000e+000	0.000000e+000	3.088235e+000	8.823510e-002	2.485251e-006	7.857812e-006	0.000000e+000	7.182898e-006
7.955171563366382e-009	7.135071e-005	0.000000e+000	0.000000e+000	3.086081e+000	8.608138e-002	2.485612e-006	7.859368e-006	0.000000e+000	7.186493e-006
7.969785849080733e-009	7.099393e-005	0.000000e+000	0.000000e+000	3.083977e+000	8.397717e-002	2.485964e-006	7.860888e-006	0.000000e+000	7.190061e-006
7.984400134795084e-009	7.063978e-005	0.000000e+000	0.000000e+000	3.081923e+000	8.192248e-002	2.486309e-006	7.862371e-006	0.000000e+000	7.193602e-006
7.984500134795084e-009	7.063737e-005	0.000000e+000	0.000000e+000	3.081908e+000	8.190857e-002	2.486311e-006	7.862381e-006	0.000000e+000	7.193627e-006
7.999114420509435e-009	7.028578e-005	0.000000e+000	0.000000e+000	3.079900e+000	7.990050e-002	2.486648e-006	7.863829e-006	0.000000e+000	7.197142e-006
8.013728706223786e-009	6.993664e-005	0.000000e+000	0.000000e+000	3.077936e+000	7.793587e-002	2.486977e-006	7.865246e-006	0.000000e+000	7.200634e-006
8.028342991938137e-009	6.958994e-005	0.000000e+000	0.000000e+000	3.076015e+000	7.601467e-002	2.487299e-006	7.866630e-006	0.000000e+000	7.204101e-006
8.042957277652486e-009	6.924568e-005	0.000000e+000	0.000000e+000	3.074137e+000	7.413691e-002	2.487613e-006	7.867982e-006	0.000000e+000	7.207543e-006
8.057571563366837e-009	6.890387e-005	0.000000e+000	0.000000e+000	3.072303e+000	7.230258e-002	2.487920e-006	7.869303e-006	0.000000e+000	7.210961e-006
8.072185849081188e-009	6.856450e-005	0.000000e+000	0.000000e+000	3.070512e+000	7.051168e-002	2.488220e-006	7.870591e-006	0.000000e+000	7.214355e-006
8.086800134795538e-009	6.822758e-005	0.000000e+000	0.000000e+000	3.068764e+000	6.876422e-002	2.488513e-006	7.871847e-006	0.000000e+000	7.217724e-006
8.086900134795539e-009	6.822528e-005	0.000000e+000	0.000000e+000	3.068752e+000	6.875239e-002	2.488515e-006	7.871855e-006	0.000000e+000	7.217747e-006
8.101514420509890e-009	6.789072e-005	0.000000e+000	0.000000e+000	3.067046e+000	6.704560e-002	2.488801e-006	7.873081e-006	0.000000e+000	7.221093e-006
8.116128706224241e-009	6.755842e-005	0.000000e+000	0.000000e+000	3.065377e+000	6.537658e-002	2.489080e-006	7.874280e-006	0.000000e+000	7.224416e-006
8.130742991938592e-009	6.722838e-005	0.000000e+000	0.000000e+000	3.063745e+000	6.374534e-002	2.489353e-006	7.875451e-006	0.000000e+000	7.227716e-006
8.145357277652941e-009	6.690060e-005	0.000000e+000	0.000000e+000	3.062152e+000	6.215186e-002	2.489620e-006	7.876594e-006	0.000000e+000	7.230994e-006
8.159971563367292e-009	6.657508e-005	0.000000e+000	0.000000e+000	3.060596e+000	6.059615e-002	2.489880e-006	7.877710e-006	0.000000e+000	7.234249e-006
8.174585849081643e-009	6.625182e-005	0.000000e+000	0.000000e+000	3.059078e+000	5.907822e-002	2.490134e-006	7.878798e-006	0.000000e+000	7.237482e-006
8.189200134795993e-009	6.593082e-005	0.000000e+000	0.000000e+000	3.057598e+000	5.759806e-002	2.490382e-006	7.879858e-006	0.000000e+000	7.240692e-006
8.189300134795994e-009	6.592864e-005	0.000000e+000	0.000000e+000	3.057588e+000	5.758804e-002	2.490383e-006	7.879866e-006	0.000000e+000	7.240714e-006
8.203914420510345e-009	6.560982e-005	0.000000e+000	0.000000e+000	3.056143e+000	5.614307e-002	2.490625e-006	7.880900e-006	0.000000e+000	7.243902e-006
8.218528706224696e-009	6.529310e-005	0.000000e+000	0.000000e+000	3.054731e+000	5.473070e-002	2.490861e-006	7.881912e-006	0.000000e+000	7.247069e-006
8.233142991939046e-009	6.497847e-005	0.000000e+000	0.000000e+000	3.053351e+000	5.335093e-002	2.491092e-006	7.882899e-006	0.000000e+000	7.250215e-006
8.247757277653396e-009	6.466593e-005	0.000000e+000	0.000000e+000	3.052004e+000	5.200377e-002	2.491318e-006	7.883863e-006	0.000000e+000	7.253341e-006
8.262371563367747e-009	6.435548e-005	0.000000e+000	0.000000e+000	3.050689e+000	5.068920e-002	2.491537e-006	7.884803e-006	0.000000e+000	7.256445e-006
8.276985849082097e-009	6.404712e-005	0.000000e+000	0.000000e+000	3.049407e+000	4.940724e-002	2.491752e-006	7.885719e-006	0.000000e+000	7.259529e-006
8.291600134796448e-009	6.374086e-005	0.000000e+000	0.000000e+000	3.048158e+000	4.815788e-002	2.491961e-006	7.886611e-006	0.000000e+000	7.262591e-006
8.291700134796449e-009	6.373877e-005	0.000000e+000	0.000000e+000	3.048149e+000	4.814943e-002	2.491962e-006	7.886618e-006	0.000000e+000	7.262612e-006
8.306314420510800e-009	6.343453e-005	0.000000e+000	0.000000e+000	3.046930e+000	4.693031e-002	2.492166e-006	7.887488e-006	0.000000e+000	7.265655e-006
8.320928706225151e-009	6.313223e-005	0.000000e+000	0.000000e+000	3.045739e+000	4.573915e-002	2.492365e-006	7.888339e-006	0.000000e+000	7.268678e-006
8.335542991939501e-009	6.283186e-005	0.000000e+000	0.000000e+000	3.044576e+000	4.457594e-002	2.492560e-006	7.889169e-006	0.000000e+000	7.271681e-006
8.350157277653851e-009	6.253343e-005	0.000000e+000	0.000000e+000	3.043441e+000	4.344070e-002	2.492749e-006	7.889979e-006	0.000000e+000	7.274666e-006
8.364771563368202e-009	6.223694e-005	0.000000e+000	0.000000e+000	3.042333e+000	4.233341e-002	2.492934e-006	7.890769e-006	0.000000e+000	7.277631e-006
8.379385849082552e-009	6.194239e-005	0.000000e+000	0.000000e+000	3.041254e+000	4.125409e-002	2.493115e-006	7.891538e-006	0.000000e+000	7.280576e-006
8.394000134796903e-009	6.164978e-005	0.000000e+000	0.000000e+000	3.040203e+000	4.020271e-002	2.493291e-006	7.892288e-006	0.000000e+000	7.283502e-006
8.394100134796904e-009	6.164778e-005	0.000000e+000	0.000000e+000	3.040196e+000	4.019560e-002	2.493292e-006	7.892293e-006	0.000000e+000	7.283522e-006
8.408714420511255e-009	6.135705e-005	0.000000e+000	0.000000e+000	3.039170e+000	3.917007e-002	2.493463e-006	7.893024e-006	0.000000e+000	7.286430e-006
8.423328706225605e-009	6.106811e-005	0.000000e+000	0.000000e+000	3.038168e+000	3.816837e-002	2.493630e-006	7.893737e-006	0.000000e+000	7.289319e-006
8.437942991939956e-009	6.078096e-005	0.000000e+000	0.000000e+000	3.037190e+000	3.719053e-002	2.493794e-006	7.894433e-006	0.000000e+000	7.292190e-006
8.452557277654306e-009	6.049562e-005	0.000000e+000	0.000000e+000	3.036236e+000	3.623652e-002	2.493953e-006	7.895113e-006	0.000000e+000	7.295044e-006
8.467171563368656e-009	6.021208e-005	0.000000e+000	0.000000e+000	3.035306e+000	3.530635e-002	2.494109e-006	7.895774e-006	0.000000e+000	7.297879e-006
8.481785849083007e-009	5.993033e-005	0.000000e+000	0.000000e+000	3.034400e+000	3.440003e-002	2.494260e-006	7.896419e-006	0.000000e+000	7.300697e-006
8.496400134797358e-009	5.965039e-005	0.000000e+000	0.000000e+000	3.033518e+000	3.351755e-002	2.494407e-006	7.897047e-006	0.000000e+000	7.303496e-006
