time	V(vout1)	V(u1:n_state)	V(u1:r_hs)	V(u1:tsub)	V(u1:ttherm)	I(u1:B_ir)	I(u1:B_isw)	I(u1:B_ph)	abs(I(u1:L_kinetic))
2.000008646483577e-009	1.859207e-005	1.000000e+000	4.869799e-002	3.529584e+000	5.295844e-001	2.410039e-006	7.518009e-006	1.107866e-004	7.756984e-006
2.000008917186862e-009	1.965447e-005	1.000000e+000	5.050237e-002	3.556455e+000	5.564549e-001	2.405416e-006	7.496205e-006	1.142551e-004	7.748812e-006
2.000009187890147e-009	2.074526e-005	1.000000e+000	5.230864e-002	3.583652e+000	5.836520e-001	2.400721e-006	7.473956e-006	1.177235e-004	7.740421e-006
2.000009458593431e-009	2.186443e-005	1.000000e+000	5.411680e-002	3.611176e+000	6.111756e-001	2.395955e-006	7.451264e-006	1.211920e-004	7.731812e-006
2.000009729296716e-009	2.301199e-005	1.000000e+000	5.592685e-002	3.639026e+000	6.390257e-001	2.391118e-006	7.428128e-006	1.246605e-004	7.722985e-006
2.000010000000000e-009	2.418793e-005	1.000000e+000	5.773879e-002	3.667202e+000	6.672024e-001	2.386210e-006	7.404549e-006	1.281290e-004	7.713939e-006
2.000010524368775e-009	2.648573e-005	1.000000e+000	6.125438e-002	3.721044e+000	7.210439e-001	2.376791e-006	7.358958e-006	1.278168e-004	7.696264e-006
2.000011191508304e-009	2.920008e-005	1.000000e+000	6.573950e-002	3.782652e+000	7.826518e-001	2.366036e-006	7.306173e-006	1.192688e-004	7.675384e-006
2.000011858647833e-009	3.171474e-005	1.000000e+000	7.023122e-002	3.838942e+000	8.389418e-001	2.356175e-006	7.257591e-006	1.107208e-004	7.656040e-006
2.000012525787362e-009	3.402970e-005	1.000000e+000	7.472954e-002	3.889914e+000	8.899139e-001	2.347209e-006	7.213212e-006	1.021728e-004	7.638232e-006
2.000013192926891e-009	3.614496e-005	1.000000e+000	7.923444e-002	3.935568e+000	9.355680e-001	2.339136e-006	7.173036e-006	9.362482e-005	7.621961e-006
2.000013860066420e-009	3.806053e-005	1.000000e+000	8.374594e-002	3.975904e+000	9.759041e-001	2.331958e-006	7.137063e-006	8.507683e-005	7.607226e-006
2.000014527205949e-009	3.977641e-005	1.000000e+000	8.826403e-002	4.010922e+000	1.010922e+000	2.325673e-006	7.105294e-006	7.652883e-005	7.594027e-006
2.000015194345478e-009	4.129258e-005	1.000000e+000	9.278872e-002	4.040623e+000	1.040622e+000	2.320283e-006	7.077728e-006	6.798084e-005	7.582365e-006
2.000016563388847e-009	4.382786e-005	1.000000e+000	1.020818e-001	4.090858e+000	1.090858e+000	2.311234e-006	7.031583e-006	5.043942e-005	7.562863e-006
2.000017932859370e-009	4.555422e-005	1.000000e+000	1.113897e-001	4.124431e+000	1.124431e+000	2.305167e-006	7.000484e-006	3.289252e-005	7.549583e-006
2.000019301945683e-009	4.648630e-005	1.000000e+000	1.207020e-001	4.142021e+000	1.142021e+000	2.301923e-006	6.983800e-006	1.535055e-005	7.542413e-006
2.000020500000000e-009	4.667262e-005	1.000000e+000	1.288535e-001	4.144950e+000	1.144950e+000	2.301277e-006	6.980474e-006	1.058778e-015	7.540980e-006
2.004706746397985e-009	4.689267e-005	1.000000e+000	3.203433e+001	4.146489e+000	1.146489e+000	2.301006e-006	6.979138e-006	5.840074e-016	7.539287e-006
2.009392992795970e-009	4.771984e-005	1.000000e+000	6.391299e+001	4.153121e+000	1.153121e+000	2.299806e-006	6.972959e-006	2.170759e-016	7.532925e-006
2.014079239193955e-009	4.915410e-005	1.000000e+000	9.576484e+001	4.164845e+000	1.164845e+000	2.297676e-006	6.961938e-006	-4.201687e-017	7.521892e-006
2.018765485591940e-009	5.119548e-005	1.000000e+000	1.275899e+002	4.181662e+000	1.181662e+000	2.294617e-006	6.946073e-006	-1.932708e-016	7.506189e-006
2.023451731989925e-009	5.384395e-005	1.000000e+000	1.593881e+002	4.203570e+000	1.203570e+000	2.290629e-006	6.925367e-006	-2.366860e-016	7.485816e-006
2.028137978387909e-009	5.709953e-005	1.000000e+000	1.911595e+002	4.230571e+000	1.230571e+000	2.285711e-006	6.899817e-006	-1.722624e-016	7.460773e-006
2.032824224785894e-009	6.096222e-005	1.000000e+000	2.229041e+002	4.262664e+000	1.262664e+000	2.279864e-006	6.869425e-006	0.000000e+000	7.431060e-006
2.032915930920118e-009	6.104280e-005	1.000000e+000	2.235244e+002	4.263324e+000	1.263324e+000	2.279743e-006	6.868795e-006	0.000000e+000	7.430440e-006
2.039969800615532e-009	6.807873e-005	1.000000e+000	2.712540e+002	4.321723e+000	1.321723e+000	2.269090e-006	6.813196e-006	0.000000e+000	7.376317e-006
2.047023670310947e-009	7.609273e-005	1.000000e+000	3.187389e+002	4.385275e+000	1.385275e+000	2.257390e-006	6.751533e-006	0.000000e+000	7.314671e-006
2.054077540006362e-009	8.508478e-005	1.000000e+000	3.659789e+002	4.453981e+000	1.453981e+000	2.244645e-006	6.683807e-006	0.000000e+000	7.245502e-006
2.061131409701777e-009	9.505489e-005	1.000000e+000	4.129741e+002	4.527841e+000	1.527841e+000	2.230853e-006	6.610019e-006	0.000000e+000	7.168809e-006
2.068185279397192e-009	1.060031e-004	1.000000e+000	4.597245e+002	4.606854e+000	1.606854e+000	2.216016e-006	6.530168e-006	0.000000e+000	7.084592e-006
2.075239149092607e-009	1.179293e-004	1.000000e+000	5.062301e+002	4.691020e+000	1.691020e+000	2.200133e-006	6.444254e-006	0.000000e+000	6.992852e-006
2.082293018788022e-009	1.308336e-004	1.000000e+000	5.524908e+002	4.780340e+000	1.780340e+000	2.183205e-006	6.352277e-006	0.000000e+000	6.893588e-006
2.086560326906695e-009	1.388917e-004	1.000000e+000	5.802669e+002	4.833791e+000	1.833791e+000	2.172981e-006	6.296315e-006	0.000000e+000	6.831602e-006
2.090827635025368e-009	1.471412e-004	1.000000e+000	6.078782e+002	4.887212e+000	1.887212e+000	2.162713e-006	6.239949e-006	0.000000e+000	6.768145e-006
2.095094943144042e-009	1.555819e-004	1.000000e+000	6.353249e+002	4.940603e+000	1.940603e+000	2.152401e-006	6.183178e-006	0.000000e+000	6.703216e-006
2.099362251262715e-009	1.642139e-004	1.000000e+000	6.626069e+002	4.993964e+000	1.993964e+000	2.142045e-006	6.126002e-006	0.000000e+000	6.636816e-006
2.103629559381388e-009	1.730372e-004	1.000000e+000	6.897242e+002	5.047296e+000	2.047296e+000	2.131645e-006	6.068423e-006	0.000000e+000	6.568944e-006
2.107896867500061e-009	1.820518e-004	1.000000e+000	7.166769e+002	5.100598e+000	2.100598e+000	2.121201e-006	6.010438e-006	0.000000e+000	6.499601e-006
2.112164175618735e-009	1.912577e-004	1.000000e+000	7.434648e+002	5.153870e+000	2.153869e+000	2.110713e-006	5.952049e-006	0.000000e+000	6.428787e-006
2.112235452258511e-009	1.914120e-004	1.000000e+000	7.439103e+002	5.154750e+000	2.154750e+000	2.110539e-006	5.951081e-006	0.000000e+000	6.427600e-006
2.122385621354422e-009	2.140293e-004	1.000000e+000	8.070296e+002	5.279952e+000	2.279952e+000	2.085607e-006	5.811520e-006	0.000000e+000	6.253620e-006
2.132535790450333e-009	2.369820e-004	1.000000e+000	8.686999e+002	5.400079e+000	2.400079e+000	2.061468e-006	5.676275e-006	0.000000e+000	6.077062e-006
2.142685959546244e-009	2.602698e-004	1.000000e+000	9.289214e+002	5.515132e+000	2.515132e+000	2.038120e-006	5.545345e-006	0.000000e+000	5.897925e-006
2.152836128642155e-009	2.838930e-004	1.000000e+000	9.876940e+002	5.625110e+000	2.625110e+000	2.015564e-006	5.418730e-006	0.000000e+000	5.716208e-006
2.162986297738066e-009	3.078514e-004	1.000000e+000	1.045018e+003	5.730014e+000	2.730014e+000	1.993800e-006	5.296431e-006	0.000000e+000	5.531912e-006
2.173136466833977e-009	3.321451e-004	1.000000e+000	1.100893e+003	5.829843e+000	2.829844e+000	1.972828e-006	5.178448e-006	0.000000e+000	5.345038e-006
2.183286635929888e-009	3.567741e-004	1.000000e+000	1.155318e+003	5.924599e+000	2.924599e+000	1.952648e-006	5.064780e-006	0.000000e+000	5.155583e-006
2.183354694522088e-009	3.569381e-004	1.000000e+000	1.155676e+003	5.925209e+000	2.925209e+000	1.952518e-006	5.064049e-006	0.000000e+000	5.154322e-006
2.193219353857128e-009	3.808217e-004	1.000000e+000	1.206818e+003	6.010515e+000	3.010515e+000	1.934164e-006	4.961145e-006	0.000000e+000	4.970602e-006
2.203084013192167e-009	4.046508e-004	1.000000e+000	1.255997e+003	6.090526e+000	3.090526e+000	1.916852e-006	4.864269e-006	0.000000e+000	4.787302e-006
2.212948672527206e-009	4.284254e-004	1.000000e+000	1.303212e+003	6.165240e+000	3.165240e+000	1.900581e-006	4.773421e-006	0.000000e+000	4.604420e-006
2.222813331862245e-009	4.521456e-004	1.000000e+000	1.348464e+003	6.234658e+000	3.234658e+000	1.885352e-006	4.688601e-006	0.000000e+000	4.421957e-006
2.232677991197285e-009	4.758113e-004	1.000000e+000	1.391752e+003	6.298780e+000	3.298781e+000	1.871163e-006	4.609810e-006	0.000000e+000	4.239913e-006
2.242542650532324e-009	4.994225e-004	1.000000e+000	1.433077e+003	6.357607e+000	3.357607e+000	1.858016e-006	4.537046e-006	0.000000e+000	4.058289e-006
2.252407309867363e-009	5.229792e-004	1.000000e+000	1.472438e+003	6.411137e+000	3.411136e+000	1.845911e-006	4.470311e-006	0.000000e+000	3.877083e-006
2.252475507385391e-009	5.231407e-004	1.000000e+000	1.472701e+003	6.411492e+000	3.411492e+000	1.845830e-006	4.469869e-006	0.000000e+000	3.875841e-006
2.264216841270015e-009	5.511044e-004	1.000000e+000	1.516614e+003	6.468400e+000	3.468400e+000	1.832894e-006	4.398854e-006	0.000000e+000	3.660735e-006
2.275958175154639e-009	5.783309e-004	1.000000e+000	1.557026e+003	6.519904e+000	3.519904e+000	1.821152e-006	4.334504e-006	0.000000e+000	3.451301e-006
2.287699509039263e-009	6.048203e-004	1.000000e+000	1.593937e+003	6.566003e+000	3.566003e+000	1.810606e-006	4.276818e-006	0.000000e+000	3.247537e-006
2.299440842923887e-009	6.305724e-004	1.000000e+000	1.627347e+003	6.606698e+000	3.606698e+000	1.801254e-006	4.225797e-006	0.000000e+000	3.049444e-006
2.311182176808511e-009	6.555873e-004	1.000000e+000	1.657256e+003	6.641988e+000	3.641988e+000	1.793096e-006	4.181440e-006	0.000000e+000	2.857021e-006
2.322923510693135e-009	6.798650e-004	1.000000e+000	1.683664e+003	6.671873e+000	3.671873e+000	1.786134e-006	4.143749e-006	0.000000e+000	2.670269e-006
2.334664844577759e-009	7.034055e-004	1.000000e+000	1.706571e+003	6.696354e+000	3.696354e+000	1.780367e-006	4.112721e-006	0.000000e+000	2.489188e-006
2.334764844577759e-009	7.035979e-004	1.000000e+000	1.706748e+003	6.696555e+000	3.696555e+000	1.780320e-006	4.112468e-006	0.000000e+000	2.487708e-006
2.342949858296318e-009	7.190886e-004	1.000000e+000	1.720464e+003	6.711714e+000	3.711714e+000	1.776764e-006	4.093305e-006	0.000000e+000	2.368549e-006
2.351134872014877e-009	7.339147e-004	1.000000e+000	1.732132e+003	6.725475e+000	3.725475e+000	1.773534e-006	4.075905e-006	0.000000e+000	2.254502e-006
2.359319885733436e-009	7.480762e-004	1.000000e+000	1.741752e+003	6.737838e+000	3.737838e+000	1.770630e-006	4.060268e-006	0.000000e+000	2.145568e-006
2.367504899451994e-009	7.615731e-004	1.000000e+000	1.749323e+003	6.748802e+000	3.748802e+000	1.768051e-006	4.046395e-006	0.000000e+000	2.041745e-006
2.375689913170553e-009	7.744054e-004	1.000000e+000	1.754847e+003	6.758367e+000	3.758367e+000	1.765797e-006	4.034285e-006	0.000000e+000	1.943035e-006
2.383874926889113e-009	7.865731e-004	1.000000e+000	1.758323e+003	6.766534e+000	3.766534e+000	1.763869e-006	4.023939e-006	0.000000e+000	1.849437e-006
2.392059940607672e-009	7.980763e-004	1.000000e+000	1.759752e+003	6.773302e+000	3.773302e+000	1.762266e-006	4.015355e-006	0.000000e+000	1.760952e-006
2.392127736760985e-009	7.981685e-004	1.000000e+000	1.759752e+003	6.773356e+000	3.773356e+000	1.762253e-006	4.015287e-006	0.000000e+000	1.760243e-006
2.392195516197354e-009	7.982606e-004	1.000000e+000	1.759752e+003	6.773410e+000	3.773410e+000	1.762240e-006	4.015218e-006	0.000000e+000	1.759534e-006
2.392267391039342e-009	7.983582e-004	1.000000e+000	1.759751e+003	6.773468e+000	3.773467e+000	1.762227e-006	4.015145e-006	0.000000e+000	1.758783e-006
2.392353436479945e-009	7.984751e-004	1.000000e+000	1.759750e+003	6.773536e+000	3.773536e+000	1.762211e-006	4.015059e-006	0.000000e+000	1.757884e-006
2.392453436479945e-009	7.986107e-004	1.000000e+000	1.759748e+003	6.773615e+000	3.773615e+000	1.762192e-006	4.014958e-006	0.000000e+000	1.756841e-006
2.392553436479945e-009	7.987462e-004	1.000000e+000	1.759746e+003	6.773695e+000	3.773695e+000	1.762173e-006	4.014857e-006	0.000000e+000	1.755798e-006
2.392653436479945e-009	7.988818e-004	1.000000e+000	1.759742e+003	6.773774e+000	3.773774e+000	1.762155e-006	4.014757e-006	0.000000e+000	1.754756e-006
2.392753436479945e-009	7.990171e-004	1.000000e+000	1.759739e+003	6.773853e+000	3.773853e+000	1.762136e-006	4.014657e-006	0.000000e+000	1.753715e-006
2.392853436479945e-009	7.991524e-004	1.000000e+000	1.759734e+003	6.773932e+000	3.773932e+000	1.762117e-006	4.014557e-006	0.000000e+000	1.752674e-006
2.392953436479945e-009	7.992876e-004	1.000000e+000	1.759728e+003	6.774010e+000	3.774010e+000	1.762099e-006	4.014457e-006	0.000000e+000	1.751634e-006
2.393053436479945e-009	7.994226e-004	1.000000e+000	1.759722e+003	6.774089e+000	3.774089e+000	1.762080e-006	4.014358e-006	0.000000e+000	1.750596e-006
2.393153436479945e-009	7.995575e-004	1.000000e+000	1.759715e+003	6.774168e+000	3.774167e+000	1.762061e-006	4.014258e-006	0.000000e+000	1.749557e-006
2.393253436479945e-009	7.996924e-004	1.000000e+000	1.759707e+003	6.774246e+000	3.774246e+000	1.762043e-006	4.014159e-006	0.000000e+000	1.748520e-006
2.393353436479945e-009	7.998272e-004	1.000000e+000	1.759699e+003	6.774323e+000	3.774324e+000	1.762024e-006	4.014060e-006	0.000000e+000	1.747484e-006
2.393453436479945e-009	7.999618e-004	1.000000e+000	1.759690e+003	6.774402e+000	3.774402e+000	1.762006e-006	4.013961e-006	0.000000e+000	1.746448e-006
2.393553436479945e-009	8.000963e-004	1.000000e+000	1.759680e+003	6.774479e+000	3.774480e+000	1.761988e-006	4.013863e-006	0.000000e+000	1.745413e-006
2.393653436479945e-009	8.002308e-004	1.000000e+000	1.759669e+003	6.774557e+000	3.774557e+000	1.761969e-006	4.013764e-006	0.000000e+000	1.744379e-006
2.393753436479945e-009	8.003651e-004	1.000000e+000	1.759658e+003	6.774635e+000	3.774635e+000	1.761951e-006	4.013666e-006	0.000000e+000	1.743345e-006
2.393853436479945e-009	8.004993e-004	1.000000e+000	1.759645e+003	6.774712e+000	3.774712e+000	1.761933e-006	4.013568e-006	0.000000e+000	1.742313e-006
2.393953436479945e-009	8.006335e-004	1.000000e+000	1.759633e+003	6.774789e+000	3.774789e+000	1.761914e-006	4.013470e-006	0.000000e+000	1.741281e-006
2.394053436479945e-009	8.007675e-004	1.000000e+000	1.759619e+003	6.774867e+000	3.774867e+000	1.761896e-006	4.013372e-006	0.000000e+000	1.740250e-006
2.394253436479945e-009	8.010352e-004	1.000000e+000	1.759589e+003	6.775020e+000	3.775020e+000	1.761860e-006	4.013177e-006	0.000000e+000	1.738190e-006
2.394453436479946e-009	8.013026e-004	1.000000e+000	1.759557e+003	6.775174e+000	3.775173e+000	1.761824e-006	4.012983e-006	0.000000e+000	1.736134e-006
2.394653436479946e-009	8.015695e-004	1.000000e+000	1.759521e+003	6.775326e+000	3.775326e+000	1.761787e-006	4.012790e-006	0.000000e+000	1.734081e-006
2.394853436479946e-009	8.018360e-004	1.000000e+000	1.759483e+003	6.775478e+000	3.775478e+000	1.761751e-006	4.012597e-006	0.000000e+000	1.732031e-006
2.395053436479946e-009	8.021021e-004	1.000000e+000	1.759441e+003	6.775630e+000	3.775630e+000	1.761716e-006	4.012405e-006	0.000000e+000	1.729984e-006
2.395353436479946e-009	8.025005e-004	1.000000e+000	1.759373e+003	6.775856e+000	3.775856e+000	1.761662e-006	4.012118e-006	0.000000e+000	1.726919e-006
2.395653436479946e-009	8.028980e-004	1.000000e+000	1.759298e+003	6.776081e+000	3.776080e+000	1.761609e-006	4.011833e-006	0.000000e+000	1.723862e-006
2.395953436479946e-009	8.032945e-004	1.000000e+000	1.759216e+003	6.776304e+000	3.776304e+000	1.761556e-006	4.011550e-006	0.000000e+000	1.720812e-006
2.396253436479946e-009	8.036901e-004	1.000000e+000	1.759128e+003	6.776526e+000	3.776526e+000	1.761504e-006	4.011268e-006	0.000000e+000	1.717769e-006
2.397231299662350e-009	8.049731e-004	1.000000e+000	1.758793e+003	6.777242e+000	3.777242e+000	1.761334e-006	4.010361e-006	0.000000e+000	1.707900e-006
2.398209162844754e-009	8.062461e-004	1.000000e+000	1.758383e+003	6.777944e+000	3.777944e+000	1.761168e-006	4.009471e-006	0.000000e+000	1.698107e-006
2.399187026027158e-009	8.075092e-004	1.000000e+000	1.757895e+003	6.778633e+000	3.778633e+000	1.761005e-006	4.008597e-006	0.000000e+000	1.688391e-006
2.400164889209561e-009	8.087623e-004	1.000000e+000	1.757332e+003	6.779309e+000	3.779309e+000	1.760845e-006	4.007740e-006	0.000000e+000	1.678752e-006
2.401142752391965e-009	8.100055e-004	1.000000e+000	1.756692e+003	6.779972e+000	3.779972e+000	1.760688e-006	4.006900e-006	0.000000e+000	1.669189e-006
2.402120615574369e-009	8.112386e-004	1.000000e+000	1.755976e+003	6.780622e+000	3.780622e+000	1.760534e-006	4.006076e-006	0.000000e+000	1.659703e-006
2.403098478756773e-009	8.124618e-004	1.000000e+000	1.755183e+003	6.781259e+000	3.781259e+000	1.760384e-006	4.005268e-006	0.000000e+000	1.650294e-006
2.404676597232143e-009	8.144148e-004	1.000000e+000	1.753746e+003	6.782260e+000	3.782260e+000	1.760147e-006	4.003999e-006	0.000000e+000	1.635271e-006
2.406254715707512e-009	8.163415e-004	1.000000e+000	1.752081e+003	6.783229e+000	3.783229e+000	1.759917e-006	4.002769e-006	0.000000e+000	1.620450e-006
2.407832834182882e-009	8.182418e-004	1.000000e+000	1.750189e+003	6.784168e+000	3.784169e+000	1.759695e-006	4.001579e-006	0.000000e+000	1.605833e-006
2.409410952658253e-009	8.201157e-004	1.000000e+000	1.748070e+003	6.785077e+000	3.785077e+000	1.759480e-006	4.000427e-006	0.000000e+000	1.591418e-006
2.410989071133622e-009	8.219633e-004	1.000000e+000	1.745724e+003	6.785954e+000	3.785955e+000	1.759272e-006	3.999314e-006	0.000000e+000	1.577205e-006
2.412567189608992e-009	8.237846e-004	1.000000e+000	1.743150e+003	6.786801e+000	3.786802e+000	1.759071e-006	3.998240e-006	0.000000e+000	1.563195e-006
2.414145308084362e-009	8.255795e-004	1.000000e+000	1.740349e+003	6.787618e+000	3.787618e+000	1.758878e-006	3.997205e-006	0.000000e+000	1.549388e-006
2.415460141904703e-009	8.270547e-004	1.000000e+000	1.737826e+003	6.788276e+000	3.788276e+000	1.758722e-006	3.996370e-006	0.000000e+000	1.538041e-006
2.416774975725043e-009	8.285113e-004	1.000000e+000	1.735108e+003	6.788915e+000	3.788915e+000	1.758571e-006	3.995559e-006	0.000000e+000	1.526836e-006
