time	V(vout1)	V(u1:n_state)	V(u1:r_hs)	V(u1:tsub)	V(u1:ttherm)	I(u1:B_ir)	I(u1:B_isw)	I(u1:B_ph)	abs(I(u1:L_kinetic))
2.344371154567212e-009	1.081474e-003	1.000000e+000	1.715144e+003	6.582778e+000	3.582778e+000	1.806752e-006	4.255784e-006	0.000000e+000	2.492631e-006
2.353411638277749e-009	1.105360e-003	1.000000e+000	1.729655e+003	6.600489e+000	3.600489e+000	1.802658e-006	4.233519e-006	0.000000e+000	2.373201e-006
2.362452121988286e-009	1.128028e-003	1.000000e+000	1.741979e+003	6.616609e+000	3.616609e+000	1.798928e-006	4.213245e-006	0.000000e+000	2.259860e-006
2.371492605698823e-009	1.149479e-003	1.000000e+000	1.752116e+003	6.631140e+000	3.631140e+000	1.795562e-006	4.194963e-006	0.000000e+000	2.152607e-006
2.380533089409361e-009	1.169712e-003	1.000000e+000	1.760067e+003	6.644081e+000	3.644081e+000	1.792560e-006	4.178671e-006	0.000000e+000	2.051441e-006
2.389573573119898e-009	1.188727e-003	1.000000e+000	1.765832e+003	6.655432e+000	3.655433e+000	1.789922e-006	4.164370e-006	0.000000e+000	1.956364e-006
2.398614056830435e-009	1.206525e-003	1.000000e+000	1.769410e+003	6.665194e+000	3.665194e+000	1.787648e-006	4.152061e-006	0.000000e+000	1.867374e-006
2.407654540540972e-009	1.223105e-003	1.000000e+000	1.770802e+003	6.673366e+000	3.673366e+000	1.785738e-006	4.141742e-006	0.000000e+000	1.784473e-006
2.407721598269055e-009	1.223224e-003	1.000000e+000	1.770802e+003	6.673425e+000	3.673425e+000	1.785725e-006	4.141668e-006	0.000000e+000	1.783880e-006
2.407788646687714e-009	1.223343e-003	1.000000e+000	1.770802e+003	6.673484e+000	3.673484e+000	1.785711e-006	4.141593e-006	0.000000e+000	1.783287e-006
2.407860481664365e-009	1.223470e-003	1.000000e+000	1.770802e+003	6.673548e+000	3.673548e+000	1.785696e-006	4.141514e-006	0.000000e+000	1.782653e-006
2.407944865012004e-009	1.223618e-003	1.000000e+000	1.770801e+003	6.673622e+000	3.673622e+000	1.785679e-006	4.141420e-006	0.000000e+000	1.781908e-006
2.408037726643376e-009	1.223782e-003	1.000000e+000	1.770799e+003	6.673703e+000	3.673703e+000	1.785660e-006	4.141317e-006	0.000000e+000	1.781089e-006
2.408129707449229e-009	1.223944e-003	1.000000e+000	1.770797e+003	6.673784e+000	3.673784e+000	1.785641e-006	4.141215e-006	0.000000e+000	1.780278e-006
2.408222465085225e-009	1.224108e-003	1.000000e+000	1.770795e+003	6.673865e+000	3.673865e+000	1.785622e-006	4.141113e-006	0.000000e+000	1.779461e-006
2.408313772875330e-009	1.224268e-003	1.000000e+000	1.770792e+003	6.673945e+000	3.673945e+000	1.785603e-006	4.141013e-006	0.000000e+000	1.778658e-006
2.408405982891997e-009	1.224431e-003	1.000000e+000	1.770788e+003	6.674026e+000	3.674025e+000	1.785585e-006	4.140911e-006	0.000000e+000	1.777847e-006
2.408497216018581e-009	1.224591e-003	1.000000e+000	1.770784e+003	6.674105e+000	3.674105e+000	1.785566e-006	4.140811e-006	0.000000e+000	1.777045e-006
2.408589142756168e-009	1.224752e-003	1.000000e+000	1.770780e+003	6.674185e+000	3.674185e+000	1.785547e-006	4.140710e-006	0.000000e+000	1.776238e-006
2.408680285704064e-009	1.224912e-003	1.000000e+000	1.770775e+003	6.674264e+000	3.674264e+000	1.785529e-006	4.140610e-006	0.000000e+000	1.775438e-006
2.408771939022125e-009	1.225073e-003	1.000000e+000	1.770769e+003	6.674344e+000	3.674344e+000	1.785510e-006	4.140509e-006	0.000000e+000	1.774635e-006
2.408862966740983e-009	1.225232e-003	1.000000e+000	1.770763e+003	6.674423e+000	3.674423e+000	1.785492e-006	4.140410e-006	0.000000e+000	1.773837e-006
2.408954369588231e-009	1.225393e-003	1.000000e+000	1.770757e+003	6.674502e+000	3.674502e+000	1.785473e-006	4.140310e-006	0.000000e+000	1.773037e-006
2.409045269066291e-009	1.225552e-003	1.000000e+000	1.770750e+003	6.674580e+000	3.674580e+000	1.785455e-006	4.140211e-006	0.000000e+000	1.772242e-006
2.409136438464233e-009	1.225711e-003	1.000000e+000	1.770742e+003	6.674659e+000	3.674659e+000	1.785437e-006	4.140112e-006	0.000000e+000	1.771445e-006
2.409227200198740e-009	1.225870e-003	1.000000e+000	1.770734e+003	6.674737e+000	3.674737e+000	1.785418e-006	4.140013e-006	0.000000e+000	1.770652e-006
2.409318151023186e-009	1.226028e-003	1.000000e+000	1.770725e+003	6.674816e+000	3.674815e+000	1.785400e-006	4.139914e-006	0.000000e+000	1.769859e-006
2.409408768062463e-009	1.226186e-003	1.000000e+000	1.770716e+003	6.674893e+000	3.674893e+000	1.785382e-006	4.139816e-006	0.000000e+000	1.769068e-006
2.409589978592762e-009	1.226502e-003	1.000000e+000	1.770697e+003	6.675049e+000	3.675049e+000	1.785346e-006	4.139620e-006	0.000000e+000	1.767490e-006
2.409770838964734e-009	1.226817e-003	1.000000e+000	1.770675e+003	6.675203e+000	3.675204e+000	1.785310e-006	4.139424e-006	0.000000e+000	1.765917e-006
2.409951354480923e-009	1.227130e-003	1.000000e+000	1.770652e+003	6.675357e+000	3.675357e+000	1.785274e-006	4.139230e-006	0.000000e+000	1.764349e-006
2.410131532437133e-009	1.227443e-003	1.000000e+000	1.770626e+003	6.675511e+000	3.675511e+000	1.785238e-006	4.139037e-006	0.000000e+000	1.762786e-006
2.410311377430207e-009	1.227754e-003	1.000000e+000	1.770599e+003	6.675663e+000	3.675663e+000	1.785202e-006	4.138844e-006	0.000000e+000	1.761229e-006
2.410580552238275e-009	1.228219e-003	1.000000e+000	1.770554e+003	6.675891e+000	3.675891e+000	1.785149e-006	4.138557e-006	0.000000e+000	1.758902e-006
2.410848968169893e-009	1.228682e-003	1.000000e+000	1.770505e+003	6.676117e+000	3.676117e+000	1.785096e-006	4.138272e-006	0.000000e+000	1.756588e-006
2.411116711333918e-009	1.229143e-003	1.000000e+000	1.770451e+003	6.676342e+000	3.676341e+000	1.785044e-006	4.137989e-006	0.000000e+000	1.754284e-006
2.412190986245696e-009	1.230981e-003	1.000000e+000	1.770193e+003	6.677232e+000	3.677232e+000	1.784836e-006	4.136864e-006	0.000000e+000	1.745093e-006
2.413265261157474e-009	1.232803e-003	1.000000e+000	1.769861e+003	6.678109e+000	3.678109e+000	1.784631e-006	4.135758e-006	0.000000e+000	1.735986e-006
2.414339536069252e-009	1.234608e-003	1.000000e+000	1.769456e+003	6.678972e+000	3.678972e+000	1.784430e-006	4.134669e-006	0.000000e+000	1.726962e-006
2.415413810981030e-009	1.236396e-003	1.000000e+000	1.768976e+003	6.679820e+000	3.679820e+000	1.784232e-006	4.133598e-006	0.000000e+000	1.718022e-006
2.416488085892808e-009	1.238167e-003	1.000000e+000	1.768422e+003	6.680654e+000	3.680654e+000	1.784037e-006	4.132546e-006	0.000000e+000	1.709165e-006
2.417562360804586e-009	1.239922e-003	1.000000e+000	1.767795e+003	6.681474e+000	3.681474e+000	1.783846e-006	4.131511e-006	0.000000e+000	1.700392e-006
2.418636635716364e-009	1.241659e-003	1.000000e+000	1.767094e+003	6.682280e+000	3.682279e+000	1.783657e-006	4.130494e-006	0.000000e+000	1.691703e-006
2.419678858020880e-009	1.243329e-003	1.000000e+000	1.766341e+003	6.683048e+000	3.683048e+000	1.783478e-006	4.129524e-006	0.000000e+000	1.683353e-006
2.420721080325395e-009	1.244984e-003	1.000000e+000	1.765514e+003	6.683804e+000	3.683804e+000	1.783301e-006	4.128570e-006	0.000000e+000	1.675082e-006
2.421763302629911e-009	1.246622e-003	1.000000e+000	1.764613e+003	6.684547e+000	3.684547e+000	1.783128e-006	4.127631e-006	0.000000e+000	1.666889e-006
2.422805524934426e-009	1.248245e-003	1.000000e+000	1.763637e+003	6.685279e+000	3.685278e+000	1.782957e-006	4.126708e-006	0.000000e+000	1.658775e-006
2.423847747238941e-009	1.249852e-003	1.000000e+000	1.762588e+003	6.685997e+000	3.685997e+000	1.782789e-006	4.125800e-006	0.000000e+000	1.650739e-006
2.424889969543457e-009	1.251443e-003	1.000000e+000	1.761465e+003	6.686704e+000	3.686704e+000	1.782624e-006	4.124909e-006	0.000000e+000	1.642783e-006
2.425932191847972e-009	1.253019e-003	1.000000e+000	1.760267e+003	6.687397e+000	3.687398e+000	1.782461e-006	4.124032e-006	0.000000e+000	1.634904e-006
2.426014067591228e-009	1.253142e-003	1.000000e+000	1.760170e+003	6.687452e+000	3.687452e+000	1.782449e-006	4.123964e-006	0.000000e+000	1.634289e-006
2.428430493837783e-009	1.256732e-003	1.000000e+000	1.757112e+003	6.689010e+000	3.689010e+000	1.782084e-006	4.121997e-006	0.000000e+000	1.616341e-006
2.430846920084338e-009	1.260237e-003	1.000000e+000	1.753598e+003	6.690510e+000	3.690510e+000	1.781734e-006	4.120103e-006	0.000000e+000	1.598813e-006
2.433263346330893e-009	1.263659e-003	1.000000e+000	1.749629e+003	6.691951e+000	3.691951e+000	1.781397e-006	4.118282e-006	0.000000e+000	1.581705e-006
2.435679772577447e-009	1.266997e-003	1.000000e+000	1.745203e+003	6.693335e+000	3.693334e+000	1.781073e-006	4.116536e-006	0.000000e+000	1.565017e-006
2.438096198824002e-009	1.270250e-003	1.000000e+000	1.740322e+003	6.694660e+000	3.694659e+000	1.780763e-006	4.114862e-006	0.000000e+000	1.548748e-006
2.440512625070557e-009	1.273420e-003	1.000000e+000	1.734985e+003	6.695926e+000	3.695926e+000	1.780467e-006	4.113262e-006	0.000000e+000	1.532900e-006
2.442929051317112e-009	1.276506e-003	1.000000e+000	1.729193e+003	6.697134e+000	3.697134e+000	1.780184e-006	4.111736e-006	0.000000e+000	1.517471e-006
2.445809762094300e-009	1.280076e-003	1.000000e+000	1.721690e+003	6.698505e+000	3.698505e+000	1.779863e-006	4.110004e-006	0.000000e+000	1.499621e-006
2.448690472871488e-009	1.283527e-003	1.000000e+000	1.713314e+003	6.699808e+000	3.699808e+000	1.779558e-006	4.108358e-006	0.000000e+000	1.482363e-006
2.451571183648677e-009	1.286861e-003	1.000000e+000	1.704064e+003	6.701043e+000	3.701043e+000	1.779269e-006	4.106798e-006	0.000000e+000	1.465697e-006
2.454451894425865e-009	1.290075e-003	1.000000e+000	1.693940e+003	6.702210e+000	3.702210e+000	1.778995e-006	4.105323e-006	0.000000e+000	1.449623e-006
2.457332605203053e-009	1.293172e-003	1.000000e+000	1.682943e+003	6.703310e+000	3.703310e+000	1.778738e-006	4.103934e-006	0.000000e+000	1.434141e-006
2.460213315980241e-009	1.296150e-003	1.000000e+000	1.671072e+003	6.704341e+000	3.704341e+000	1.778496e-006	4.102631e-006	0.000000e+000	1.419250e-006
2.463094026757430e-009	1.299010e-003	1.000000e+000	1.658327e+003	6.705305e+000	3.705305e+000	1.778271e-006	4.101414e-006	0.000000e+000	1.404951e-006
2.465770159949077e-009	1.301562e-003	1.000000e+000	1.645671e+003	6.706147e+000	3.706147e+000	1.778073e-006	4.100349e-006	0.000000e+000	1.392188e-006
2.468446293140724e-009	1.304009e-003	1.000000e+000	1.631748e+003	6.706940e+000	3.706940e+000	1.777887e-006	4.099346e-006	0.000000e+000	1.379955e-006
2.471122426332371e-009	1.306350e-003	1.000000e+000	1.616559e+003	6.707685e+000	3.707685e+000	1.777713e-006	4.098406e-006	0.000000e+000	1.368252e-006
2.473798559524019e-009	1.308584e-003	1.000000e+000	1.600104e+003	6.708380e+000	3.708380e+000	1.777550e-006	4.097527e-006	0.000000e+000	1.357081e-006
2.476474692715666e-009	1.310712e-003	1.000000e+000	1.582383e+003	6.709026e+000	3.709026e+000	1.777398e-006	4.096710e-006	0.000000e+000	1.346440e-006
2.479150825907313e-009	1.312734e-003	1.000000e+000	1.563396e+003	6.709624e+000	3.709624e+000	1.777258e-006	4.095955e-006	0.000000e+000	1.336330e-006
2.481826959098960e-009	1.314650e-003	1.000000e+000	1.543142e+003	6.710172e+000	3.710172e+000	1.777130e-006	4.095261e-006	0.000000e+000	1.326750e-006
2.483906089520620e-009	1.316064e-003	1.000000e+000	1.526396e+003	6.710568e+000	3.710568e+000	1.777037e-006	4.094761e-006	0.000000e+000	1.319679e-006
2.485985219942281e-009	1.317404e-003	1.000000e+000	1.508094e+003	6.710936e+000	3.710935e+000	1.776951e-006	4.094297e-006	0.000000e+000	1.312981e-006
2.488064350363941e-009	1.318669e-003	1.000000e+000	1.488238e+003	6.711275e+000	3.711275e+000	1.776871e-006	4.093868e-006	0.000000e+000	1.306655e-006
